atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_inhaleaerosol,DDD_inhalepowder,DDD_inhalesolution,DDD_instillsolution,DDD_N,DDD_O,DDD_P,DDD_R,unit_inhaleaerosol,unit_inhalepowder,unit_inhalesolution,unit_instillsolution,unit_N,unit_O,unit_P,unit_R
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA01,ambazone,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA02,dequalinium,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA03,dichlorobenzyl alcohol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA05,chlorhexidine,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA06,cetylpyridinium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA09,benzethonium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA10,myristyl-benzalkonium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA11,chlorquinaldol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA12,hexylresorcinol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA13,acriflavinium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA14,oxyquinoline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA15,povidone-iodine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA16,benzalkonium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA17,cetrimonium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA18,hexamidine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA19,phenol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA20,various,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AA,Antiseptics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AA21,octenidine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AB,Antibiotics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AB01,neomycin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AB,Antibiotics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AB02,tyrothricin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AB,Antibiotics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AB03,fusafungine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AB,Antibiotics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AB04,bacitracin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AB,Antibiotics,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AB30,gramicidin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AD,"Anesthetics, local","The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AD01,benzocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AD,"Anesthetics, local","The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AD02,lidocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AD,"Anesthetics, local","The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AD03,cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AD,"Anesthetics, local","The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AD04,dyclonine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AD,"Anesthetics, local","The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets).",R02AD05,ambroxol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AX,Other throat preparations,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets). The DDD for flurbiprofen is based on lozenges and mouth spray which have equivalent dose recommendations.",R02AX01,flurbiprofen,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AX,Other throat preparations,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets). The DDD for flurbiprofen is based on lozenges and mouth spray which have equivalent dose recommendations.",R02AX02,ibuprofen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R02,THROAT PREPARATIONS,R02A,THROAT PREPARATIONS,R02AX,Other throat preparations,"The DDDs are based on the treatment of common minor infections of mouth and throat.  For combination products, DDDs are given as fixed doses of 6 UD (6 tablets). The DDD for flurbiprofen is based on lozenges and mouth spray which have equivalent dose recommendations.",R02AX03,benzydamine,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AA,Alpha- and beta-adrenoreceptor agonists,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma. The DDDs are based on the treatment of asthma.",R03AA01,epinephrine,NA,2.24,NA,20,NA,NA,NA,NA,NA,mg,NA,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AB,Non-selective beta-adrenoreceptor agonists,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma. The DDDs are based on the treatment of asthma.",R03AB02,isoprenaline,NA,0.64,NA,10,NA,NA,NA,NA,NA,mg,NA,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AB,Non-selective beta-adrenoreceptor agonists,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma. The DDDs are based on the treatment of asthma.",R03AB03,orciprenaline,NA,6,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AC,Selective beta-2-adrenoreceptor agonists,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma. The DDDs are mainly based on the treatment of asthma.The DDDs for formoterol and salmeterol inhalation powders are based on metered dose, even though products containing these substances could be declared as delivered dose.The DDD for indacaterol is based on the treatment of COPD (Chronic Obstructive Pulmonary Disease).",R03AC02,salbutamol,NA,0.8,0.8,10,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AC,Selective beta-2-adrenoreceptor agonists,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma. The DDDs are mainly based on the treatment of asthma.The DDDs for formoterol and salmeterol inhalation powders are based on metered dose, even though products containing these substances could be declared as delivered dose.The DDD for indacaterol is based on the treatment of COPD (Chronic Obstructive Pulmonary Disease).",R03AC03,terbutaline,NA,2,2,20,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R03A,"ADRENERGICS, INHALANTS",R03AC,Selective beta-2-adrenoreceptor agonists,"It is complicated to decide DDDs for the different dosage forms and even the different inhalation devices of the same dosage form. It has been shown that certain inhalation devices give a better deposition of the active ingredient in the lungs.  This gives a better clinical effect, and therefore the active ingredients can be used in lower dosages.  It has been decided not to take this aspect into consideration when assigning DDDs in this group, since the picture is very complex and satisfactory comparative documentation is not always available.  Accordingly, only one DDD is assigned for one dosage form of a substance (e.g. powder inhalation).For some substances, the labelling of the strength of identical inhalation products may differ between countries.  In some countries, metered dose (measured as the amount of substance released from the inhaler with the mouthpiece removed) is used while in other countries delivered dose (measured as the amount of substance released from the inhaler with the mouthpiece in place) is used in the labelling.  Delivered dose will usually be lower than metered dose.  This is important to take into considerations when linking DDD information to the products in the different countries.The DDDs for inhalation aerosol and inhalation powder of the same substance are in most cases given the same DDD value.  The DDDs for inhalation solutions are, however, different from these and much higher, partly because less amount of the active ingredient will reach the target organ, and partly because this dosage form often is used in more severe asthma. The DDDs are mainly based on the treatment of asthma.The DDDs for formoterol and salmeterol inhalation powders are based on metered dose, even though products containing these substances could be declared as delivered dose.The DDD for indacaterol is based on the treatment of COPD (Chronic Obstructive Pulmonary Disease).",R03AC04,fenoterol,NA,0.6,0.6,4,NA,NA,NA,NA,NA,mg,mg,mg,NA,NA,NA,NA,NA
