atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,DDD_O,DDD_P,DDD_R,DDD_SL,DDD_TD,note,unit_O,unit_P,unit_R,unit_SL,unit_TD
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds","The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AD05,almasilate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AF,Antacids with antiflatulents,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AF01,magaldrate and antiflatulents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AF,Antacids with antiflatulents,"The DDDs for antacids are based on treatment of hyperacidity and dyspepsia, not ulcus.  One exception, however, is antacids in combination with antispasmodics in A02AG, where the DDDs are based on treatment of ulcus.For ordinary salt combinations in A02AD, fixed doses are used instead of individual doses for every single preparation (10 tablets = 10 UD; 50 ml mixture = 10 UD).",A02AF02,ordinary salt combinations and antiflatulents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AG,Antacids with antispasmodics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AH,Antacids with sodium bicarbonate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02A,ANTACIDS,A02AX,"Antacids, other combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA01,cimetidine,0.8,0.8,NA,NA,NA,NA,g,g,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA02,ranitidine,0.3,0.3,NA,NA,NA,NA,g,g,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA03,famotidine,40,40,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA04,nizatidine,0.3,0.3,NA,NA,NA,NA,g,g,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA05,niperotidine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA06,roxatidine,0.15,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA07,ranitidine bismuth citrate,0.8,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA08,lafutidine,20,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA51,"cimetidine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BA,H2-receptor antagonists,The DDDs are based on treatment of peptic ulcers.,A02BA53,"famotidine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BB,Prostaglandins,NA,A02BB01,misoprostol,0.8,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BB,Prostaglandins,NA,A02BB02,enprostil,70,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC01,omeprazole,20,20,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC02,pantoprazole,40,40,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC03,lansoprazole,30,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC04,rabeprazole,20,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC05,esomeprazole,30,30,NA,NA,NA,NA,mg,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC06,dexlansoprazole,30,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC07,dexrabeprazole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC08,vonoprazan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC09,tegoprazan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC51,"omeprazole, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC53,"lansoprazole, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,Proton pump inhibitors,The DDDs are based on treatment of gastro-oesophageal reflux disease.,A02BC54,"rabeprazole, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD01,"omeprazole, amoxicillin and metronidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD02,"lansoprazole, tetracycline and metronidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD03,"lansoprazole, amoxicillin and metronidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD04,"pantoprazole, amoxicillin and clarithromycin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD05,"omeprazole, amoxicillin and clarithromycin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD06,"esomeprazole, amoxicillin and clarithromycin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD07,"lansoprazole, amoxicillin and clarithromycin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD08,"bismuth subcitrate, tetracycline and metronidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD09,"lansoprazole, clarithromycin and tinidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD10,"lansoprazole, amoxicillin and levofloxacin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD11,"pantoprazole, amoxicillin, clarithromycin and metronidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD12,"rabeprazole, amoxicillin and clarithromycin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD13,"rabeprazole, amoxicillin and metronidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD14,"vonoprazan, amoxicillin and clarithromycin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD15,"vonoprazan, amoxicillin and metronidazole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD16,"omeprazole, amoxicillin and rifabutin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,Combinations for eradication of Helicobacter pylori,"The DDDs for combination packages in this group are given a fixed dose DDD, e.g. 6 tablets per day gives a DDD = 6 UD.",A02BD17,vonoprazan and amoxicillin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),The DDD for alginic acid in combination with antacids (A02BX13) is given in a fixed doses (10 tablets = 10 UD; 50 ml mixture = 10 UD).,A02BX01,carbenoxolone,0.15,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),The DDD for alginic acid in combination with antacids (A02BX13) is given in a fixed doses (10 tablets = 10 UD; 50 ml mixture = 10 UD).,A02BX02,sucralfate,4,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),The DDD for alginic acid in combination with antacids (A02BX13) is given in a fixed doses (10 tablets = 10 UD; 50 ml mixture = 10 UD).,A02BX03,pirenzepine,0.1,20,NA,NA,NA,NA,g,mg,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),The DDD for alginic acid in combination with antacids (A02BX13) is given in a fixed doses (10 tablets = 10 UD; 50 ml mixture = 10 UD).,A02BX04,methiosulfonium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),The DDD for alginic acid in combination with antacids (A02BX13) is given in a fixed doses (10 tablets = 10 UD; 50 ml mixture = 10 UD).,A02BX05,bismuth subcitrate,0.48,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
A,ALIMENTARY TRACT AND METABOLISM,A02,DRUGS FOR ACID RELATED DISORDERS,A02B,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BX,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),The DDD for alginic acid in combination with antacids (A02BX13) is given in a fixed doses (10 tablets = 10 UD; 50 ml mixture = 10 UD).,A02BX06,proglumide,1.2,NA,NA,NA,NA,NA,g,NA,NA,NA,NA
