atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_implant,DDD_intravesical,DDD_N,DDD_O,DDD_P,unit_implant,unit_intravesical,unit_N,unit_O,unit_P
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC06,capecitabine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC07,azacitidine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC08,decitabine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC09,floxuridine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC52,"fluorouracil, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC53,"tegafur, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC58,"decitabine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01B,ANTIMETABOLITES,L01BC,Pyrimidine analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01BC59,"trifluridine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CA,Vinca alkaloids and analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CA01,vinblastine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CA,Vinca alkaloids and analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CA02,vincristine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CA,Vinca alkaloids and analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CA03,vindesine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CA,Vinca alkaloids and analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CA04,vinorelbine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CA,Vinca alkaloids and analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CA05,vinflunine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CA,Vinca alkaloids and analogues,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CA06,vintafolide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CB,Podophyllotoxin derivatives,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CB01,etoposide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L01,ANTINEOPLASTIC AGENTS,L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,L01CB,Podophyllotoxin derivatives,"DDDs have been established for the protein kinase inhibitors in L01E only.No DDDs have been established for substances classified in ATC 3rd level L01A, L01B, L01C, L01D, L01F or L01X.  This is because of highly individualised use and wide dosage ranges.  The doses used vary substantially because of various types and severity of neoplastic diseases, and also because of the extensive use of combination therapy.The consumption of antineoplastic agents is in some countries measured in grams.  This is recommended as a method to be used internationally for these particular agents.",L01CB02,teniposide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
