atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_inhalepowder,DDD_inhalesolution,DDD_O,DDD_P,DDD_R,unit_inhalepowder,unit_inhalesolution,unit_O,unit_P,unit_R
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AB,Imidazole derivatives,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin).",J02AB02,ketoconazole,NA,NA,NA,0.2,NA,NA,NA,NA,g,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AC,Triazole and tetrazole derivatives,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). The oral DDD for posaconazole is based on the recommended dose for gastro-resistant tablets.",J02AC01,fluconazole,NA,NA,NA,0.2,0.2,NA,NA,NA,g,g,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AC,Triazole and tetrazole derivatives,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). The oral DDD for posaconazole is based on the recommended dose for gastro-resistant tablets.",J02AC02,itraconazole,NA,NA,NA,0.2,0.2,NA,NA,NA,g,g,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AC,Triazole and tetrazole derivatives,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). The oral DDD for posaconazole is based on the recommended dose for gastro-resistant tablets.",J02AC03,voriconazole,NA,NA,NA,0.4,0.4,NA,NA,NA,g,g,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AC,Triazole and tetrazole derivatives,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). The oral DDD for posaconazole is based on the recommended dose for gastro-resistant tablets.",J02AC04,posaconazole,NA,NA,NA,0.3,0.3,NA,NA,NA,g,g,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AC,Triazole and tetrazole derivatives,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). The oral DDD for posaconazole is based on the recommended dose for gastro-resistant tablets.",J02AC05,isavuconazole,NA,NA,NA,0.2,0.2,NA,NA,NA,g,g,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AC,Triazole and tetrazole derivatives,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin). The oral DDD for posaconazole is based on the recommended dose for gastro-resistant tablets.",J02AC06,oteseconazole,NA,NA,NA,21,NA,NA,NA,NA,mg,NA,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AX,Other antimycotics for systemic use,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin).",J02AX01,flucytosine,NA,NA,NA,10,10,NA,NA,NA,g,g,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AX,Other antimycotics for systemic use,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin).",J02AX04,caspofungin,NA,NA,NA,NA,50,NA,NA,NA,NA,mg,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AX,Other antimycotics for systemic use,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin).",J02AX05,micafungin,NA,NA,NA,NA,0.1,NA,NA,NA,NA,g,NA
J,ANTIINFECTIVES FOR SYSTEMIC USE,J02,ANTIMYCOTICS FOR SYSTEMIC USE,J02A,ANTIMYCOTICS FOR SYSTEMIC USE,J02AX,Other antimycotics for systemic use,"The DDDs for the antiinfectives are as a main rule based on the use in infections of moderate severity.  However, some antiinfectives are only used in severe infections and their DDDs are assigned accordingly.  The DDDs assigned are based on daily treatment.  The duration of the treatment periods is not taken into consideration.  For antiinfectives given in a high initially starting dose followed by a lower daily ""maintenance"" dose, the DDDs are based on the ""maintenance"" dose if the total duration of the treat-ment course is more than one week.  If, however, the treatment course is 7 days or less, the DDDs are assigned according to the average daily dose i.e. the total course dose divided by the number of treatment days (e.g azithromycin).",J02AX06,anidulafungin,NA,NA,NA,NA,0.1,NA,NA,NA,NA,g,NA
