atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_N,DDD_O,DDD_P,DDD_R,DDD_sc_implant,DDD_SL,DDD_TD,DDD_urethral,DDD_V,unit_N,unit_O,unit_P,unit_R,unit_sc_implant,unit_SL,unit_TD,unit_urethral,unit_V
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DC,Estren derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DC06,etynodiol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DC,Estren derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DC31,methylestrenolone,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03E,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,G03EA,Androgens and estrogens,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the treatment of climacterical ailments.,G03EA01,methyltestosterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03E,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,G03EA,Androgens and estrogens,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the treatment of climacterical ailments.,G03EA02,testosterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03E,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,G03EA,Androgens and estrogens,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the treatment of climacterical ailments.,G03EA03,prasterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03E,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,G03EB,"Androgen, progestogen and estrogen in combination",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03E,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,G03EK,Androgens and female sex hormones in combination with other drugs,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the treatment of climacterical ailments.,G03EK01,methyltestosterone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA01,norethisterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA02,hydroxyprogesterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA03,ethisterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA04,progesterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA05,methylnortestosterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA06,etynodiol and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA07,lynestrenol and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA08,megestrol and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA09,noretynodrel and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA10,norgestrel and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA11,levonorgestrel and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA12,medroxyprogesterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA13,norgestimate and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA14,dydrogesterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA15,dienogest and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA16,trimegestone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FA,"Progestogens and estrogens, fixed combinations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FA17,drospirenone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB01,norgestrel and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB02,lynestrenol and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB03,chlormadinone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB04,megestrol and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB05,norethisterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB06,medroxyprogesterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB07,medrogestone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB08,dydrogesterone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB09,levonorgestrel and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB10,desogestrel and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB11,trimegestone and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03F,PROGESTOGENS AND ESTROGENS IN COMBINATION,G03FB,"Progestogens and estrogens, sequential preparations","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs for combined preparations of estrogens and progestogens are based on use in postmenopausal substitution therapy in cycles of 28 days.  Thus, the DDD is 0.75 and 1 UD for 21 and 28 tablets cycle packages, respectively.",G03FB12,nomegestrol and estrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA01,chorionic gonadotrophin,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA02,human menopausal gonadotrophin,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA03,serum gonadotrophin,NA,NA,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA04,urofollitropin,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA05,follitropin alfa,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03G,GONADOTROPINS AND OTHER OVULATION STIMULANTS,G03GA,Gonadotropins,The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on the initial treatment of anovulation.,G03GA06,follitropin beta,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA
